split,level,class_id,precision,recall,f1,support
validation,segment,0,0.35980551053484605,0.3171428571428571,0.33712984054669703,700
validation,segment,1,0.2903225806451613,0.6923076923076923,0.4090909090909091,78
validation,segment,2,0.7655629139072848,0.8352601156069365,0.7988942639944713,692
validation,segment,3,0.7391304347826086,0.7525150905432596,0.7457627118644068,497
validation,segment,4,0.7976973684210527,0.7950819672131147,0.7963875205254516,610
validation,segment,5,0.655448717948718,0.5460614152202937,0.5957756737072105,749
validation,segment,6,0.9322033898305084,1.0,0.9649122807017544,55
validation,segment,7,0.5803108808290155,0.47058823529411764,0.5197215777262181,476
validation,segment,8,0.869215291750503,0.84375,0.8562933597621407,512
validation,segment,9,0.6606498194945848,0.7842857142857143,0.7171783148269105,700
validation,clip,0,0.4659090909090909,0.41,0.43617021276595747,100
validation,clip,1,0.6363636363636364,0.875,0.7368421052631579,16
validation,clip,2,0.8425925925925926,0.91,0.875,100
validation,clip,3,0.8125,0.896551724137931,0.8524590163934426,87
validation,clip,4,0.8936170212765957,0.865979381443299,0.8795811518324608,97
validation,clip,5,0.6464646464646465,0.5981308411214953,0.6213592233009708,107
validation,clip,6,1.0,1.0,1.0,29
validation,clip,7,0.75,0.4411764705882353,0.5555555555555556,68
validation,clip,8,0.9166666666666666,0.8918918918918919,0.9041095890410958,74
validation,clip,9,0.676923076923077,0.88,0.7652173913043478,100
test,segment,0,0.6164658634538153,0.4410919540229885,0.5142378559463987,696
test,segment,1,0.8201160541586073,0.7808471454880295,0.8,543
test,segment,2,0.8163558106169297,0.8258345428156749,0.8210678210678211,689
test,segment,3,0.9282296650717703,0.7475915221579962,0.8281750266808965,519
test,segment,4,0.7033747779751333,0.782608695652174,0.7408793264733395,506
test,segment,5,0.6591760299625468,0.4882108183079057,0.5609561752988048,721
test,segment,6,0.29891304347826086,0.9821428571428571,0.4583333333333333,56
test,segment,7,0.6850321395775941,0.966321243523316,0.8017195056421279,772
test,segment,8,0.9052631578947369,0.9148936170212766,0.91005291005291,470
test,segment,9,0.8321377331420373,0.8285714285714286,0.8303507516105941,700
test,clip,0,0.704225352112676,0.5,0.5847953216374269,100
test,clip,1,0.8658536585365854,0.8255813953488372,0.8452380952380952,86
test,clip,2,0.9,0.9,0.9,100
test,clip,3,0.9864864864864865,0.8588235294117647,0.9182389937106918,85
test,clip,4,0.8043478260869565,0.8505747126436781,0.8268156424581006,87
test,clip,5,0.6344086021505376,0.5514018691588785,0.59,107
test,clip,6,0.6730769230769231,1.0,0.8045977011494253,35
test,clip,7,0.7215189873417721,0.95,0.8201438848920863,120
test,clip,8,0.9701492537313433,0.9420289855072463,0.9558823529411765,69
test,clip,9,0.89,0.89,0.89,100
