split,level,class_id,precision,recall,f1,support
validation,segment,0,0.6280834914611005,0.47285714285714286,0.5395273023634882,700
validation,segment,1,0.85,0.864406779661017,0.8571428571428571,59
validation,segment,2,0.7574123989218329,0.8168604651162791,0.786013986013986,688
validation,segment,3,0.7777777777777778,0.6845018450184502,0.7281648675171737,542
validation,segment,4,0.8699763593380615,0.6279863481228669,0.7294350842418236,586
validation,segment,5,0.7450682852807283,0.7881219903691814,0.765990639625585,623
validation,segment,6,0.8656716417910447,0.6744186046511628,0.7581699346405228,86
validation,segment,7,0.6671052631578948,0.9069767441860465,0.7687642153146323,559
validation,segment,8,0.9229422066549913,0.9427549194991055,0.9327433628318584,559
validation,segment,9,0.7610294117647058,0.8871428571428571,0.8192612137203166,700
validation,clip,0,0.6619718309859155,0.47,0.5497076023391813,100
validation,clip,1,1.0,0.8571428571428571,0.9230769230769231,14
validation,clip,2,0.8411214953271028,0.9,0.8695652173913043,100
validation,clip,3,0.9012345679012346,0.7849462365591398,0.8390804597701149,93
validation,clip,4,0.9285714285714286,0.6842105263157895,0.7878787878787878,95
validation,clip,5,0.7524752475247525,0.8539325842696629,0.8,89
validation,clip,6,1.0,0.9310344827586207,0.9642857142857143,29
validation,clip,7,0.6944444444444444,0.9146341463414634,0.7894736842105263,82
validation,clip,8,0.975609756097561,0.975609756097561,0.975609756097561,82
validation,clip,9,0.768,0.96,0.8533333333333334,100
test,segment,0,0.6878048780487804,0.40285714285714286,0.5081081081081081,700
test,segment,1,0.686046511627907,0.7468354430379747,0.7151515151515152,79
test,segment,2,0.7147239263803681,0.6695402298850575,0.6913946587537092,696
test,segment,3,0.766,0.7436893203883496,0.7546798029556651,515
test,segment,4,0.6613272311212814,0.9601328903654485,0.7831978319783198,602
test,segment,5,0.6661264181523501,0.7172774869109948,0.6907563025210084,573
test,segment,6,0.9024390243902439,0.9487179487179487,0.925,39
test,segment,7,0.5573248407643312,0.3723404255319149,0.44642857142857145,470
test,segment,8,0.7647058823529411,0.8447653429602888,0.8027444253859348,554
test,segment,9,0.7287104622871047,0.8557142857142858,0.7871222076215506,700
test,clip,0,0.7818181818181819,0.43,0.5548387096774193,100
test,clip,1,0.9285714285714286,0.8666666666666667,0.896551724137931,15
test,clip,2,0.7956989247311828,0.74,0.7668393782383419,100
test,clip,3,0.8846153846153846,0.8117647058823529,0.8466257668711656,85
test,clip,4,0.6758620689655173,0.98989898989899,0.8032786885245902,99
test,clip,5,0.7127659574468085,0.788235294117647,0.7486033519553073,85
test,clip,6,1.0,1.0,1.0,16
test,clip,7,0.6136363636363636,0.36,0.453781512605042,75
test,clip,8,0.782608695652174,0.9,0.8372093023255814,80
test,clip,9,0.7419354838709677,0.92,0.8214285714285714,100
