fold,condition,class_id,class_name,precision,recall,f1,support
1,white_noise_snr_20db,0,air_conditioner,0.4634146341463415,0.95,0.6229508196721312,20
1,white_noise_snr_20db,1,car_horn,1.0,1.0,1.0,17
1,white_noise_snr_20db,2,children_playing,0.9523809523809523,1.0,0.975609756097561,20
1,white_noise_snr_20db,3,dog_bark,0.5588235294117647,0.95,0.7037037037037037,20
1,white_noise_snr_20db,4,drilling,1.0,0.65,0.7878787878787878,20
1,white_noise_snr_20db,5,engine_idling,0.0,0.0,0.0,20
1,white_noise_snr_20db,6,gun_shot,1.0,0.3,0.46153846153846156,20
1,white_noise_snr_20db,7,jackhammer,0.6666666666666666,0.4,0.5,20
1,white_noise_snr_20db,8,siren,0.7391304347826086,0.85,0.7906976744186046,20
1,white_noise_snr_20db,9,street_music,0.9411764705882353,0.8,0.8648648648648649,20
