split,level,class_id,precision,recall,f1,support
validation,segment,0,0.6358768406961178,0.6824712643678161,0.6583506583506583,696
validation,segment,1,0.5730337078651685,1.0,0.7285714285714285,102
validation,segment,2,0.7879194630872484,0.8507246376811595,0.8181184668989547,690
validation,segment,3,0.7012779552715654,0.8409961685823755,0.764808362369338,522
validation,segment,4,0.7181818181818181,0.661641541038526,0.6887532693984307,597
validation,segment,5,0.5685483870967742,0.6351351351351351,0.6,666
validation,segment,6,0.8192771084337349,0.8,0.8095238095238095,85
validation,segment,7,0.7062043795620438,0.4980694980694981,0.5841509433962264,777
validation,segment,8,0.8566610455311973,0.8438538205980066,0.8502092050209205,602
validation,segment,9,0.9486356340288925,0.8442857142857143,0.8934240362811792,700
validation,clip,0,0.6944444444444444,0.75,0.7211538461538461,100
validation,clip,1,0.85,1.0,0.918918918918919,17
validation,clip,2,0.8666666666666667,0.91,0.8878048780487805,100
validation,clip,3,0.8041237113402062,0.9069767441860465,0.8524590163934426,86
validation,clip,4,0.8021978021978022,0.7934782608695652,0.7978142076502732,92
validation,clip,5,0.5726495726495726,0.6979166666666666,0.6291079812206573,96
validation,clip,6,1.0,0.9393939393939394,0.96875,33
validation,clip,7,0.775,0.5166666666666667,0.62,120
validation,clip,8,0.9294117647058824,0.9186046511627907,0.9239766081871345,86
validation,clip,9,0.96875,0.93,0.9489795918367347,100
test,segment,0,0.6337308347529813,0.5314285714285715,0.578088578088578,700
test,segment,1,0.509009009009009,0.8432835820895522,0.6348314606741573,134
test,segment,2,0.7289972899728997,0.7774566473988439,0.7524475524475525,692
test,segment,3,0.5555555555555556,0.7407407407407407,0.6349206349206349,513
test,segment,4,0.8755274261603375,0.666131621187801,0.7566089334548769,623
test,segment,5,0.7870370370370371,0.799373040752351,0.7931570762052877,638
test,segment,6,0.7272727272727273,0.8115942028985508,0.7671232876712328,69
test,segment,7,0.7453083109919572,0.9569707401032702,0.8379804069329314,581
test,segment,8,0.8386243386243386,0.5742753623188406,0.6817204301075269,552
test,segment,9,0.8549382716049383,0.7914285714285715,0.8219584569732937,700
test,clip,0,0.6547619047619048,0.55,0.5978260869565217,100
test,clip,1,0.5853658536585366,0.8888888888888888,0.7058823529411765,27
test,clip,2,0.8240740740740741,0.89,0.8557692307692307,100
test,clip,3,0.6071428571428571,0.8095238095238095,0.6938775510204082,84
test,clip,4,0.9135802469135802,0.7708333333333334,0.8361581920903954,96
test,clip,5,0.803921568627451,0.8817204301075269,0.841025641025641,93
test,clip,6,0.9285714285714286,0.9629629629629629,0.9454545454545454,27
test,clip,7,0.8598130841121495,0.968421052631579,0.9108910891089109,95
test,clip,8,0.98,0.5903614457831325,0.7368421052631579,83
test,clip,9,0.9130434782608695,0.84,0.875,100
