split,level,class_id,precision,recall,f1,support
validation,segment,0,0.645655877342419,0.5445402298850575,0.5908028059236166,696
validation,segment,1,0.8939759036144578,0.6832412523020258,0.7745302713987474,543
validation,segment,2,0.802275960170697,0.818577648766328,0.8103448275862069,689
validation,segment,3,0.9592875318066157,0.7263969171483622,0.8267543859649122,519
validation,segment,4,0.7912524850894632,0.7865612648221344,0.7888999008919723,506
validation,segment,5,0.6868512110726643,0.550624133148405,0.611239414934565,721
validation,segment,6,0.3142857142857143,0.9821428571428571,0.47619047619047616,56
validation,segment,7,0.6988847583643123,0.9740932642487047,0.8138528138528138,772
validation,segment,8,0.8388998035363457,0.9085106382978724,0.8723186925434117,470
validation,segment,9,0.8117326057298773,0.85,0.8304256803907886,700
validation,clip,0,0.7380952380952381,0.62,0.6739130434782609,100
validation,clip,1,0.927536231884058,0.7441860465116279,0.8258064516129032,86
validation,clip,2,0.8910891089108911,0.9,0.8955223880597015,100
validation,clip,3,1.0,0.8117647058823529,0.8961038961038961,85
validation,clip,4,0.872093023255814,0.8620689655172413,0.8670520231213873,87
validation,clip,5,0.6774193548387096,0.5887850467289719,0.63,107
validation,clip,6,0.6862745098039216,1.0,0.813953488372093,35
validation,clip,7,0.7295597484276729,0.9666666666666667,0.8315412186379928,120
validation,clip,8,0.9178082191780822,0.9710144927536232,0.9436619718309859,69
validation,clip,9,0.875,0.91,0.8921568627450981,100
test,segment,0,0.631935047361299,0.6671428571428571,0.6490618485059069,700
test,segment,1,0.8023952095808383,0.4652777777777778,0.589010989010989,288
test,segment,2,0.6759628154050464,0.7398255813953488,0.7064538514920194,688
test,segment,3,0.7995991983967936,0.7762645914396887,0.7877591312931885,514
test,segment,4,0.7913188647746243,0.7269938650306749,0.7577937649880095,652
test,segment,5,0.7997032640949555,0.7333333333333333,0.7650816181689141,735
test,segment,6,0.576,0.8780487804878049,0.6956521739130435,82
test,segment,7,0.51621271076524,0.7094474153297683,0.5975975975975976,561
test,segment,8,0.8967013888888888,0.9306306306306307,0.9133510167992926,1110
test,segment,9,0.7749546279491834,0.61,0.6826538768984812,700
test,clip,0,0.6545454545454545,0.72,0.6857142857142857,100
test,clip,1,0.9393939393939394,0.62,0.7469879518072289,50
test,clip,2,0.7739130434782608,0.89,0.827906976744186,100
test,clip,3,0.8913043478260869,0.9010989010989011,0.8961748633879781,91
test,clip,4,0.891566265060241,0.74,0.8087431693989071,100
test,clip,5,0.8863636363636364,0.7289719626168224,0.8,107
test,clip,6,0.8,0.9655172413793104,0.875,29
test,clip,7,0.6075949367088608,0.8571428571428571,0.7111111111111111,112
test,clip,8,0.9202453987730062,0.9375,0.9287925696594427,160
test,clip,9,0.9027777777777778,0.65,0.7558139534883721,100
