fold,condition,class_id,class_name,precision,recall,f1,support
5,white_noise_snr_20db,0,air_conditioner,0.34782608695652173,0.4,0.37209302325581395,20
5,white_noise_snr_20db,1,car_horn,1.0,0.7,0.8235294117647058,20
5,white_noise_snr_20db,2,children_playing,0.8571428571428571,0.6,0.7058823529411765,20
5,white_noise_snr_20db,3,dog_bark,0.9285714285714286,0.65,0.7647058823529411,20
5,white_noise_snr_20db,4,drilling,0.5625,0.9,0.6923076923076923,20
5,white_noise_snr_20db,5,engine_idling,0.5555555555555556,0.75,0.6382978723404256,20
5,white_noise_snr_20db,6,gun_shot,1.0,0.8,0.8888888888888888,20
5,white_noise_snr_20db,7,jackhammer,0.9090909090909091,1.0,0.9523809523809523,20
5,white_noise_snr_20db,8,siren,0.9090909090909091,1.0,0.9523809523809523,20
5,white_noise_snr_20db,9,street_music,0.9375,0.75,0.8333333333333334,20
