split,level,class_id,precision,recall,f1,support
validation,segment,0,0.6651090342679128,0.61,0.6363636363636364,700
validation,segment,1,0.7669902912621359,0.5486111111111112,0.6396761133603239,288
validation,segment,2,0.6982758620689655,0.7063953488372093,0.7023121387283237,688
validation,segment,3,0.7613636363636364,0.7821011673151751,0.7715930902111324,514
validation,segment,4,0.735207100591716,0.7622699386503068,0.7484939759036144,652
validation,segment,5,0.7604938271604939,0.8380952380952381,0.7974110032362459,735
validation,segment,6,0.5503875968992248,0.8658536585365854,0.6729857819905213,82
validation,segment,7,0.5779527559055118,0.6541889483065954,0.6137123745819398,561
validation,segment,8,0.8860325621251071,0.9315315315315316,0.9082125603864735,1110
validation,segment,9,0.8022181146025879,0.62,0.6994359387590653,700
validation,clip,0,0.7340425531914894,0.69,0.711340206185567,100
validation,clip,1,0.9393939393939394,0.62,0.7469879518072289,50
validation,clip,2,0.8018867924528302,0.85,0.8252427184466019,100
validation,clip,3,0.8350515463917526,0.8901098901098901,0.8617021276595744,91
validation,clip,4,0.8367346938775511,0.82,0.8282828282828283,100
validation,clip,5,0.8440366972477065,0.8598130841121495,0.8518518518518519,107
validation,clip,6,0.8,0.9655172413793104,0.875,29
validation,clip,7,0.6888888888888889,0.8303571428571429,0.7530364372469636,112
validation,clip,8,0.9096385542168675,0.94375,0.9263803680981595,160
validation,clip,9,0.9473684210526315,0.72,0.8181818181818182,100
test,segment,0,0.46983546617915906,0.36714285714285716,0.41218925421010427,700
test,segment,1,0.53156146179402,0.9815950920245399,0.6896551724137931,163
test,segment,2,0.7669376693766937,0.8155619596541787,0.7905027932960894,694
test,segment,3,0.5804597701149425,0.7467652495378928,0.6531932093775262,541
test,segment,4,0.5704154002026343,0.8556231003039514,0.6844984802431611,658
test,segment,5,0.6567505720823799,0.3953168044077135,0.4935511607910576,726
test,segment,6,0.5135135135135135,0.890625,0.6514285714285715,64
test,segment,7,0.5108108108108108,0.490272373540856,0.500330906684315,771
test,segment,8,0.8918918918918919,0.7581620314389359,0.8196078431372549,827
test,segment,9,0.7294520547945206,0.6085714285714285,0.6635514018691588,700
test,clip,0,0.65625,0.42,0.5121951219512195,100
test,clip,1,0.6097560975609756,1.0,0.7575757575757576,25
test,clip,2,0.839622641509434,0.89,0.8640776699029126,100
test,clip,3,0.672566371681416,0.8636363636363636,0.7562189054726368,88
test,clip,4,0.58125,0.93,0.7153846153846154,100
test,clip,5,0.7457627118644068,0.41509433962264153,0.5333333333333333,106
test,clip,6,0.7894736842105263,1.0,0.8823529411764706,30
test,clip,7,0.5338983050847458,0.5384615384615384,0.5361702127659574,117
test,clip,8,0.9595959595959596,0.7983193277310925,0.8715596330275229,119
test,clip,9,0.8045977011494253,0.7,0.7486631016042781,100
