split,level,class_id,precision,recall,f1,support
validation,segment,0,0.6644295302013423,0.5657142857142857,0.6111111111111112,700
validation,segment,1,0.6309523809523809,0.8983050847457628,0.7412587412587412,59
validation,segment,2,0.7829131652661064,0.8125,0.797432239657632,688
validation,segment,3,0.8108695652173913,0.6881918819188192,0.7445109780439122,542
validation,segment,4,0.867579908675799,0.6484641638225256,0.7421875,586
validation,segment,5,0.6937716262975778,0.6436597110754414,0.6677768526228143,623
validation,segment,6,0.6893203883495146,0.8255813953488372,0.7513227513227513,86
validation,segment,7,0.6290726817042607,0.8980322003577818,0.739867354458364,559
validation,segment,8,0.9290909090909091,0.9141323792486583,0.9215509467989179,559
validation,segment,9,0.7695262483994878,0.8585714285714285,0.8116137744767049,700
validation,clip,0,0.7468354430379747,0.59,0.659217877094972,100
validation,clip,1,0.8666666666666667,0.9285714285714286,0.896551724137931,14
validation,clip,2,0.91,0.91,0.91,100
validation,clip,3,0.9240506329113924,0.7849462365591398,0.8488372093023255,93
validation,clip,4,0.9852941176470589,0.7052631578947368,0.8220858895705522,95
validation,clip,5,0.686046511627907,0.6629213483146067,0.6742857142857143,89
validation,clip,6,0.8787878787878788,1.0,0.9354838709677419,29
validation,clip,7,0.6198347107438017,0.9146341463414634,0.7389162561576355,82
validation,clip,8,0.975,0.9512195121951219,0.9629629629629629,82
validation,clip,9,0.7886178861788617,0.97,0.8699551569506726,100
test,segment,0,0.6604477611940298,0.5057142857142857,0.5728155339805825,700
test,segment,1,0.45,0.7974683544303798,0.5753424657534246,79
test,segment,2,0.6867647058823529,0.6709770114942529,0.6787790697674418,696
test,segment,3,0.8156182212581344,0.7300970873786408,0.7704918032786885,515
test,segment,4,0.65389369592089,0.8787375415282392,0.7498228206945429,602
test,segment,5,0.7871621621621622,0.8132635253054101,0.8,573
test,segment,6,0.45121951219512196,0.9487179487179487,0.6115702479338843,39
test,segment,7,0.636085626911315,0.4425531914893617,0.5219573400250941,470
test,segment,8,0.8229166666666666,0.855595667870036,0.8389380530973451,554
test,segment,9,0.7917241379310345,0.82,0.8056140350877193,700
test,clip,0,0.7910447761194029,0.53,0.6347305389221557,100
test,clip,1,0.65,0.8666666666666667,0.7428571428571429,15
test,clip,2,0.7129629629629629,0.77,0.7403846153846154,100
test,clip,3,0.9473684210526315,0.8470588235294118,0.8944099378881988,85
test,clip,4,0.6762589928057554,0.9494949494949495,0.7899159663865546,99
test,clip,5,0.8390804597701149,0.8588235294117647,0.8488372093023255,85
test,clip,6,0.8,1.0,0.8888888888888888,16
test,clip,7,0.6888888888888889,0.41333333333333333,0.5166666666666667,75
test,clip,8,0.8539325842696629,0.95,0.8994082840236687,80
test,clip,9,0.8557692307692307,0.89,0.8725490196078431,100
