split,level,class_id,precision,recall,f1,support
validation,segment,0,0.6601398601398601,0.6742857142857143,0.6671378091872792,700
validation,segment,1,0.5308056872037915,0.835820895522388,0.6492753623188405,134
validation,segment,2,0.7272727272727273,0.7861271676300579,0.7555555555555555,692
validation,segment,3,0.6303630363036303,0.7446393762183235,0.6827524575513851,513
validation,segment,4,0.8828633405639913,0.6532905296950241,0.7509225092250923,623
validation,segment,5,0.8075117370892019,0.5391849529780565,0.6466165413533834,638
validation,segment,6,0.6435643564356436,0.9420289855072463,0.7647058823529411,69
validation,segment,7,0.670263788968825,0.9621342512908778,0.7901060070671378,581
validation,segment,8,0.8232445520581114,0.6159420289855072,0.7046632124352331,552
validation,segment,9,0.8326055312954876,0.8171428571428572,0.8248017303532804,700
validation,clip,0,0.7350427350427351,0.86,0.7926267281105991,100
validation,clip,1,0.7741935483870968,0.8888888888888888,0.8275862068965517,27
validation,clip,2,0.8272727272727273,0.91,0.8666666666666667,100
validation,clip,3,0.6699029126213593,0.8214285714285714,0.7379679144385026,84
validation,clip,4,0.948051948051948,0.7604166666666666,0.8439306358381503,96
validation,clip,5,0.9259259259259259,0.5376344086021505,0.6802721088435374,93
validation,clip,6,0.9310344827586207,1.0,0.9642857142857143,27
validation,clip,7,0.706766917293233,0.9894736842105263,0.8245614035087719,95
validation,clip,8,0.9629629629629629,0.6265060240963856,0.7591240875912408,83
validation,clip,9,0.9072164948453608,0.88,0.8934010152284264,100
test,segment,0,0.6654867256637168,0.5371428571428571,0.5944664031620553,700
test,segment,1,0.6,0.9152542372881356,0.7248322147651006,59
test,segment,2,0.7816411682892906,0.8168604651162791,0.798862828713575,688
test,segment,3,0.7901498929336188,0.6808118081180812,0.7314172447968286,542
test,segment,4,0.8716707021791767,0.6143344709897611,0.7207207207207207,586
test,segment,5,0.75787728026534,0.7335473515248796,0.7455138662316476,623
test,segment,6,0.5865384615384616,0.7093023255813954,0.6421052631578947,86
test,segment,7,0.6407035175879398,0.9123434704830053,0.7527675276752768,559
test,segment,8,0.9299820466786356,0.9266547406082289,0.9283154121863799,559
test,segment,9,0.7728426395939086,0.87,0.8185483870967742,700
test,clip,0,0.7571428571428571,0.53,0.6235294117647059,100
test,clip,1,1.0,0.9285714285714286,0.9629629629629629,14
test,clip,2,0.8737864077669902,0.9,0.8866995073891626,100
test,clip,3,0.9125,0.7849462365591398,0.8439306358381503,93
test,clip,4,0.9178082191780822,0.7052631578947368,0.7976190476190477,95
test,clip,5,0.7362637362637363,0.7528089887640449,0.7444444444444445,89
test,clip,6,0.9,0.9310344827586207,0.9152542372881356,29
test,clip,7,0.635593220338983,0.9146341463414634,0.75,82
test,clip,8,0.975609756097561,0.975609756097561,0.975609756097561,82
test,clip,9,0.782258064516129,0.97,0.8660714285714286,100
